job name,link,links
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-clinical-data-scientist-ii-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-5gcm14u__SLASH__RCJzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/data-scientist-real-world-science-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-kjtwRPlkdmpzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/principal-data-scientist-digital-health-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-d2Mn4D__PLUS__WGxtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-data-scientist-digital-health-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-gyzHrulc5hlzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/principal-data-scientist-data-visualization-digital-health-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-JBGYQnu7VQdzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-cell-culture-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-z4jdglJEV0tzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-oncology-bioscience-astrazeneca-pharma-india-ltd-1-to-3-yrs-jobid-y7ZSh22eR89zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/global-development-scientist-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-qQEPt7cUREBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associated-principal-scientist-bioinformatics-astrazeneca-pharma-india-ltd-netherlands-5-to-7-yrs-jobid-DygmSH__SLASH__bpWVzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-mechanistic-biology-profiling-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-oWC7MtBrk4RzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-clinical-trial-safety-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-BQLHV00B__PLUS__UlzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/principal-scientist-astrazeneca-pharma-india-ltd-1-to-3-yrs-jobid-3RXPokMoy8xzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-south-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-CvDIQ4gIIuJzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-aav-astrazeneca-pharma-india-ltd-8-to-11-yrs-jobid-fhfbnwi3KIBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-astrazeneca-pharma-india-ltd-8-to-11-yrs-jobid-aJqXwEI8EoRzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-associate-principal-scientist-astrazeneca-pharma-india-ltd-6-to-9-yrs-jobid-mbzQ__SLASH__Su5pf5zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-astrazeneca-pharma-india-ltd-china-3-to-6-yrs-jobid-rhBwVFe9GWhzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-scientist-protein-and-viral-vector-purification-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-OE76yVVQeodzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-sr-scientist-physiochemical-development-mass-spectrometry-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-FxWLYRDUhGxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/principal-scientist-or-associate-principal-scientist-bioscience-cardiovascular-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-VKgvSUCXemNzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-senior-scientist-peptide-formulations-astrazeneca-pharma-india-ltd-3-to-7-yrs-jobid-4u5zTVFBWVNzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-scientist-cell-therapy-bpd-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-b9KbKCDzxhZzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-real-world-evidence-scientist-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-5Q0QV5NX35dzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-bioanalysis-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-bjK7CvfdNUxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-ai-scientist-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-ypDxS6CHWrpzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-S89g7THEN5RzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-scientist-cancer-biology-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-ezAVr__PLUS__qpQgNzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/in-vivo-senior-scientist-hematology-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-v75UNKC5x2RzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-oncology-research-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-jUutICOqfzBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-cell-therapy-astrazeneca-pharma-india-ltd-1-to-3-yrs-jobid-S7UMF5diimRzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-dmpk-astrazeneca-pharma-india-ltd-0-to-4-yrs-jobid-U6KYftPsW01zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-in-translational-pathology-image-analysis-and-data-science-oncology-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-FfQb07t71cJzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/cell-biology-scientists-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-ccDlIw59RfBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-bioscience-oncology-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-z4vT3JOirv5zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-biology-astrazeneca-pharma-india-ltd-1-to-4-yrs-jobid-euSaB5Yxu15zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-conjugation-and-radiolabeling-astrazeneca-pharma-india-ltd-9-to-12-yrs-jobid-bJHMXt4BG6NzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-proteomics-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-TbvSH7h9rvxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-icc-circuits-and-engagers-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-AKZcai2dOWVzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-protein-biochemistry-astrazeneca-pharma-india-ltd-15-to-17-yrs-jobid-5rNa1JAhsahzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/experimental-medicine-senior-scientist-astrazeneca-pharma-india-ltd-sweden-0-to-3-yrs-jobid-AuHNHf3R__SLASH__mpzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-bioscience-immunology-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-eed147F2s1VzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-purification-process-sciences-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-gHzq98xBNyBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-pharmacokinetics-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-515BcJ4TBwBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-right-particle-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-Q98vbxZMFjZzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-analytical-quality-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-yu__PLUS__HT1okQmlzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/in-vivo-senior-scientist-oncology-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-BSqhEBWBc9JzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-bioinformatics-oncology-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-f6yJFJxIT5RzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-bioassay-development-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-ZXeqMMmb2YFzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-physiochemical-development-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-Remy6ejM5lBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-cell-and-gene-therapy-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-KOdcCiL0wYlzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-upstream-operations-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-iA__PLUS__A__PLUS__ZXJ7qJzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-global-development-scientist-director-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-2swZ5Jm55VtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-global-development-scientist-director-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-UkJX__SLASH__T6L8uNzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-mass-spectrometry-bioanalysis-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-WpnGb50xWPRzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-sr-scientist-analytical-development-cell-and-gene-therapy-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-iWNYJJGIbFVzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-senior-scientist-analytical-chemist-chemical-biology-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-AQeBHW6P__SLASH__5FzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-scientist-fill-finish-drug-product-development-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-O3YBoGe__PLUS__hsxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-scientist-associate-principal-scientist-late-stage-formulation-sciences-astrazeneca-pharma-india-ltd-15-to-18-yrs-jobid-QzIE6St8r81zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-in-vitro-oncology-research-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-aM__PLUS__KBgxhz49zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-next-generation-antibody-discovery-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-n7ehXw0__PLUS__GXBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-global-development-scientist-director-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-xPMnqmXcU6JzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-scientist-bioscience-cell-therapy-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-CPO1qqVqQVBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-chemical-biology-proteomics-astrazeneca-pharma-india-ltd-2-to-5-yrs-jobid-udHFFB__SLASH__DojNzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-bioanalytical-gxp-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-9K5ekkdmDKhzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-cancer-biology-immuno-oncology-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-duSvyukWf2pzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-stability-coordinator-gmp-testing-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-Gkfrz5QO9VhzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-early-cvrm-astrazeneca-pharma-india-ltd-sweden-5-to-8-yrs-jobid-npn3YO199CtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-epigenetics-drug-discovery-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-PaFcz__PLUS__C0j__SLASH__VzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-formulation-scientist-product-development-astrazeneca-pharma-india-ltd-2-to-3-yrs-jobid-MgmvFH9qlCVzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-cell-and-gene-therapy-astrazeneca-pharma-india-ltd-13-to-16-yrs-jobid-Fv__PLUS__mUvYBkZxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-director-patient-safety-scientist-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-AD1x6cEFEW9zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-director-patient-safety-scientist-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-Le9rxQx5vTBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-director-patient-safety-scientist-astrazeneca-pharma-india-ltd-3-to-6-yrs-jobid-edECsqbu9LdzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-cell-therapy-formulation-development-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-AvJFN7zUv65zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-analytical-sciences-aav-astrazeneca-pharma-india-ltd-8-to-11-yrs-jobid-iJdRI3Q7o__PLUS__tzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-i-downstream-operations-astrazeneca-pharma-india-ltd-2-to-4-yrs-jobid-54LcR1mHcWBzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-i-fill-finish-bpd-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-hG2UoAOuW89zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/global-development-scientist-director-late-oncology-lung-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-pF5Fii4m9bhzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/global-development-scientist-director-late-oncology-astrazeneca-pharma-india-ltd-2-to-3-yrs-jobid-IObXASNSiWNzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/global-development-scientist-director-late-oncology-astrazeneca-pharma-india-ltd-canada-null-7-to-10-yrs-jobid-X83kQhoq__SLASH__6FzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/global-development-scientist-director-late-oncology-gastrointestinal-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-lb__SLASH__7DUffWJtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/director-scientist-early-oncology-global-development-astrazeneca-pharma-india-ltd-6-to-9-yrs-jobid-it7zr0__SLASH__qi__SLASH__lzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/global-development-scientist-director-late-oncology-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-zNrHqeH1aLtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principle-scientist-associate-director-mass-spectrometry-astrazeneca-pharma-india-ltd-7-to-10-yrs-jobid-RiJPlgAdZvtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-in-immuno-oncology-io-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-dXAKNUNRv99zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-i-ii-cell-culture-bpd-astrazeneca-pharma-india-ltd-9-to-12-yrs-jobid-UBnNQRAh2b9zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-in-vivo-pharmacology-immuno-oncology-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-3n6DuV__PLUS__6KAxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-polymerase-chain-reaction-pcr-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-7omahI7ue5RzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-clinical-proteomics-translational-medicine-astrazeneca-pharma-india-ltd-4-to-10-yrs-jobid-CL12__PLUS__g93DCxzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-pathology-manager-translational-pathology-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-z__PLUS__LyUNhWd0pzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/experimental-medicine-physician-clinical-genetics-scientist-astrazeneca-pharma-india-ltd-sweden-2-to-3-yrs-jobid-v5qK__SLASH__FrfbJtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-advanced-drug-delivery-astrazeneca-pharma-india-ltd-sweden-2-to-3-yrs-jobid-FHrSH187U__PLUS__5zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-scientist-drug-product-processing-bpd-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-e3GoUXGww7BzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-director-senior-patient-safety-scientist-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-8pUydHsNr2dzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-i-purification-process-sciences-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-0RiVxkbM8xtzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-scientist-clinical-proteomics-translational-medicine-astrazeneca-pharma-india-ltd-0-to-5-yrs-jobid-hndfg7ojltZzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-analytical-quality-bioassay-development-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-U__PLUS__3VoIzHPrhzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/sr-scientist-fill-finish-drug-product-development-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-Ln9wsNItAWRzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-director-senior-patient-safety-scientist-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-TkEZtDnrklJzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-i-analytical-quality-and-logistics-cell-therapy-astrazeneca-pharma-india-ltd-5-to-8-yrs-jobid-ajjQFcS64UdzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-scientist-i-purification-process-sciences-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-MS9qWB2dcj1zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/scientist-ii-senior-scientist-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-eVxi5fan46BzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/director-scientist-early-global-development-oncology-clinical-r-d-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-vTMJQkLc__SLASH__F9zpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/manager-msl-astrazeneca-pharma-india-ltd-china-0-to-3-yrs-jobid-zltWDQuf17hzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-associate-director-lc-ms-ms-astrazeneca-pharma-india-ltd-5-to-10-yrs-jobid-__PLUS__lcw7XbUZ2hzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-translational-pkpd-modeling-dmpk-astrazeneca-pharma-india-ltd-0-to-3-yrs-jobid-WTB9FM37qlpzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/associate-principal-scientist-associate-director-cmc-analytical-lead-astrazeneca-pharma-india-ltd-10-to-13-yrs-jobid-vDEwouWHY7VzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-consultant-data-engineer-astrazeneca-pharma-india-ltd-chennai-6-to-9-yrs-jobid-FR4QNmpTkndzpSvf__PLUS__uAgZw==&source=srp,
ASTRAZENECA PHARMA INDIA LTD,https://www.timesjobs.com/job-detail/senior-consultant-data-engineer-astrazeneca-pharma-india-ltd-chennai-6-to-9-yrs-jobid-V6Z69dMXNbVzpSvf__PLUS__uAgZw==&source=srp,
AUTODESK,https://www.timesjobs.com/job-detail/data-scientist-strategy-and-insights-autodesk-3-to-6-yrs-jobid-dUY5nishH9hzpSvf__PLUS__uAgZw==&source=srp,
AUTODESK,https://www.timesjobs.com/job-detail/principal-data-scientist-autodesk-san-francisco-0-to-3-yrs-jobid-M06C7TbHx__SLASH__JzpSvf__PLUS__uAgZw==&source=srp,
AUTODESK,https://www.timesjobs.com/job-detail/data-scientist-strategy-and-insights-autodesk-3-to-6-yrs-jobid-auv4bNTpNFxzpSvf__PLUS__uAgZw==&source=srp,
AUTODESK,https://www.timesjobs.com/job-detail/data-engineer-autodesk-bengaluru-bangalore-1-to-3-yrs-jobid-hoykB9itoTtzpSvf__PLUS__uAgZw==&source=srp,
AUTODESK,https://www.timesjobs.com/job-detail/data-engineer-autodesk-bengaluru-bangalore-4-to-6-yrs-jobid-lPEHEjT7Go9zpSvf__PLUS__uAgZw==&source=srp,
